# This table shows the intersection of camo regions by a gene annotation gff3, showing where camo regions fall within gene body elements
# chrom : Chromosome of camo region
# region_start : start position of camo region within gene-body element
# region_end : end position of camo region within gene-body element
# gene_body_id : ID of gene body element that contains this camo region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this camo reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	107705	107761	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	109953	110506	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	112372	112534	RP11-34P13.7_intron_3	intron	lincRNA	chr1	111357	112699
chr1	112699	112750	RP11-34P13.7_exon_4	exon	lincRNA	chr1	112699	112804
chr1	114358	114466	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	115142	115179	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	115828	115853	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	116796	117039	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	117163	117296	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	117365	118208	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	119328	119377	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	119398	119571	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	119725	119810	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	121365	121906	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	122057	122502	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	123228	123415	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	126910	127149	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	130288	131027	RP11-34P13.7_intron_6	intron	lincRNA	chr1	129223	133373
chr1	131521	131544	RP11-34P13.7_intron_6	intron	lincRNA	chr1	129223	133373
chr1	131790	132705	RP11-34P13.7_intron_6	intron	lincRNA	chr1	129223	133373
chr1	131521	131544	CICP27_exon_1	exon	pseudogene	chr1	131025	134836
chr1	131790	132705	CICP27_exon_1	exon	pseudogene	chr1	131025	134836
chr1	135665	135698	AL627309.1_UTR_1	three_prime_UTR	protein_coding	chr1	134901	135802
chr1	141474	143011	RP11-34P13.13_exon_1	exon	processed_transcript	chr1	141474	143011
chr1	143011	143500	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144116	144236	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144393	144453	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144735	144818	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144975	146249	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	146250	146385	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	146385	146494	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	146577	146766	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	146782	147278	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	148046	148074	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	148282	149509	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	149659	149707	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	147465	147584	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	151206	151757	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	152200	152440	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153076	153132	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153294	153353	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153553	153617	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153718	154347	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	154438	154538	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	154691	154809	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	154922	155249	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155271	155416	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155436	155559	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155593	155680	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155766	155831	RP11-34P13.13_exon_3	exon	processed_transcript	chr1	155766	155831
chr1	155831	156091	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	156231	156311	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	156490	156923	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	157126	157150	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	158546	158976	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	159077	160117	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	161053	161427	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	161541	162172	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	162877	162905	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	163061	163224	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	163314	163745	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	163893	164082	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	164263	164453	RP11-34P13.13_exon_4	exon	processed_transcript	chr1	164262	164791
chr1	164482	164791	RP11-34P13.13_exon_4	exon	processed_transcript	chr1	164262	164791
chr1	164791	165083	RP11-34P13.13_intron_4	intron	processed_transcript	chr1	164791	165883
chr1	165501	165883	RP11-34P13.13_intron_4	intron	processed_transcript	chr1	164791	165883
chr1	165883	165942	RP11-34P13.13_exon_5	exon	processed_transcript	chr1	165883	165942
chr1	165942	166025	RP11-34P13.13_intron_5	intron	processed_transcript	chr1	165942	168099
chr1	166079	167638	RP11-34P13.13_intron_5	intron	processed_transcript	chr1	165942	168099
chr1	168456	168609	RP11-34P13.13_intron_6	intron	processed_transcript	chr1	168165	168609
chr1	168609	168650	RP11-34P13.13_exon_7	exon	processed_transcript	chr1	168609	168767
chr1	168672	168767	RP11-34P13.13_exon_7	exon	processed_transcript	chr1	168609	168767
chr1	168767	168898	RP11-34P13.13_intron_7	intron	processed_transcript	chr1	168767	169048
chr1	169018	169048	RP11-34P13.13_intron_7	intron	processed_transcript	chr1	168767	169048
chr1	169048	169264	RP11-34P13.13_exon_8	exon	processed_transcript	chr1	169048	169264
chr1	169264	170049	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	170304	170440	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	170748	171487	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	171612	171661	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	171888	172483	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	172655	172688	RP11-34P13.13_exon_9	exon	processed_transcript	chr1	172556	172688
chr1	172688	172772	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	172974	173034	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173228	173363	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173420	173677	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173752	173862	RP11-34P13.13_exon_10	exon	processed_transcript	chr1	173752	173862
chr1	161053	161313	RP11-34P13.9_intron_1	intron	lincRNA	chr1	160690	161313
chr1	161313	161427	RP11-34P13.9_exon_2	exon	lincRNA	chr1	161313	161525
chr1	228435	228775	AP006222.2_exon_1	exon	lincRNA	chr1	227615	228776
chr1	236668	236764	AP006222.2_exon_3	exon	lincRNA	chr1	236111	237955
chr1	239795	239856	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	241719	241985	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	242633	242665	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	243010	243073	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	246200	246256	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	246295	246917	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	250869	250926	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	253241	253331	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	253381	253619	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	253693	253787	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	260562	261026	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	261207	261253	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	263480	263613	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	263682	264525	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	263113	263356	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	265045	265078	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	265511	265643	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	265790	265844	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	262094	262185	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	329431	329620	CICP7_exon_1	exon	pseudogene	chr1	329431	329620
chr1	329620	329949	CICP7_intron_1	intron	pseudogene	chr1	329620	329949
chr1	329949	330285	CICP7_exon_2	exon	pseudogene	chr1	329949	332236
chr1	330319	332236	CICP7_exon_2	exon	pseudogene	chr1	329949	332236
chr1	367658	368597	OR4F29_exon_1	CDS	protein_coding	chr1	367658	368597
chr1	368597	368634	OR4F29_UTR_2	three_prime_UTR	protein_coding	chr1	368597	368634
chr1	379105	379467	WBP1LP7_exon_1	exon	pseudogene	chr1	379105	379467
chr1	450853	450910	AL732372.1_exon_2	exon	pseudogene	chr1	450853	450910
chr1	453633	453749	RP4-669L17.2_exon_1	exon	lincRNA	chr1	453633	454166
chr1	453780	453941	RP4-669L17.2_exon_1	exon	lincRNA	chr1	453633	454166
chr1	454065	454166	RP4-669L17.2_exon_1	exon	lincRNA	chr1	453633	454166
chr1	454166	454726	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	455026	455074	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	455307	455604	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	456349	456531	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	457582	457678	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	457824	458333	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	458866	460379	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	458416	458791	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	460379	460480	RP4-669L17.2_exon_2	exon	lincRNA	chr1	460379	460480
chr1	459656	459992	RP5-857K21.15_exon_1	exon	lincRNA	chr1	459656	459992
chr1	459992	461153	RP5-857K21.15_intron_1	intron	lincRNA	chr1	459992	461153
chr1	461288	461319	RP5-857K21.15_intron_2	intron	lincRNA	chr1	461288	461750
chr1	470971	471337	RP4-669L17.1_exon_1	exon	pseudogene	chr1	470971	471355
chr1	522812	523352	RP5-857K21.1_intron_2	intron	lincRNA	chr1	522335	523496
chr1	523009	523109	RP5-857K21.2_exon_1	exon	lincRNA	chr1	523009	523109
chr1	523109	523352	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	524350	524435	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	524457	524616	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	529359	529418	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	524267	524298	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	529614	529660	RP5-857K21.2_exon_2	exon	lincRNA	chr1	529614	530148
chr1	531420	531477	RP5-857K21.3_intron_2	intron	lincRNA	chr1	530597	532678
chr1	531524	531672	RP5-857K21.3_intron_2	intron	lincRNA	chr1	530597	532678
chr1	621059	621095	OR4F16_UTR_1	three_prime_UTR	protein_coding	chr1	621059	621095
chr1	621095	622034	OR4F16_exon_1	CDS	protein_coding	chr1	621095	622034
chr1	658515	658591	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	658776	658812	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	659309	659391	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	659547	659740	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	659740	660097	CICP3_intron_1	intron	pseudogene	chr1	659740	660097
chr1	660097	660255	CICP3_exon_2	exon	pseudogene	chr1	660097	660283
chr1	661767	661828	RP11-206L10.1_exon_1	exon	pseudogene	chr1	661611	662372
chr1	662006	662065	RP11-206L10.1_exon_1	exon	pseudogene	chr1	661611	662372
chr1	677193	678730	RP11-206L10.3_exon_1	exon	lincRNA	chr1	677193	678730
chr1	678730	679219	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	679342	679383	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	679835	679955	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	680664	681938	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	681980	682074	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	682074	682183	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	682266	682455	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	682479	682908	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	683013	683037	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	683156	683273	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	683326	684403	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	684853	684877	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	685094	685396	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	703037	703073	RP11-206L10.2_intron_2	intron	lincRNA	chr1	701767	703927
chr1	703190	703216	RP11-206L10.2_intron_2	intron	lincRNA	chr1	701767	703927
chr1	703255	703724	RP11-206L10.2_intron_2	intron	lincRNA	chr1	701767	703927
chr1	709578	709660	RP11-206L10.2_exon_6	exon	lincRNA	chr1	709550	709660
chr1	709660	709771	RP11-206L10.2_intron_6	intron	lincRNA	chr1	709660	713663
chr1	1568173	1568292	MMP23B_exon_2	CDS	protein_coding	chr1	1568088	1568292
chr1	1568292	1568359	MMP23B_intron_2	intron	protein_coding	chr1	1568292	1568359
chr1	1568359	1568859	MMP23B_exon_3	CDS	protein_coding	chr1	1568359	1568859
chr1	1568859	1569126	MMP23B_intron_3	intron	protein_coding	chr1	1568859	1569126
chr1	1569126	1569473	MMP23B_exon_4	CDS	protein_coding	chr1	1569126	1569478
chr1	1570950	1571125	CDK11B_UTR_1	three_prime_UTR	protein_coding	chr1	1570603	1571125
chr1	1571125	1571218	CDK11B_exon_1	CDS	protein_coding	chr1	1571125	1571218
chr1	1571218	1571298	CDK11B_intron_1	intron	protein_coding	chr1	1571218	1571298
chr1	1571298	1571416	CDK11B_exon_2	CDS	protein_coding	chr1	1571298	1571488
chr1	1577584	1577607	CDK11B_intron_13	intron	protein_coding	chr1	1577362	1577746
chr1	1577869	1578437	CDK11B_intron_14	intron	protein_coding	chr1	1577869	1580486
chr1	1631392	1631511	MMP23A_exon_1	exon	pseudogene	chr1	1631369	1631511
chr1	1631511	1631578	MMP23A_intron_1	intron	pseudogene	chr1	1631511	1631578
chr1	1631578	1631953	MMP23A_exon_2	exon	pseudogene	chr1	1631578	1631953
chr1	1631953	1632345	MMP23A_intron_2	intron	pseudogene	chr1	1631953	1632345
chr1	1632345	1632510	MMP23A_exon_3	exon	pseudogene	chr1	1632345	1632510
chr1	1632510	1632586	MMP23A_intron_3	intron	pseudogene	chr1	1632510	1632586
chr1	1632586	1632692	MMP23A_exon_4	exon	pseudogene	chr1	1632586	1632697
chr1	1634170	1634345	CDK11A_UTR_1	three_prime_UTR	protein_coding	chr1	1634169	1634345
chr1	1634345	1634438	CDK11A_exon_1	CDS	protein_coding	chr1	1634345	1634438
chr1	1634438	1634518	CDK11A_intron_1	intron	protein_coding	chr1	1634438	1634518
chr1	1634518	1634636	CDK11A_exon_2	CDS	protein_coding	chr1	1634518	1634708
chr1	1641079	1641647	CDK11A_intron_14	intron	protein_coding	chr1	1641079	1643702
chr1	12953430	12953497	PRAMEF10_intron_1	intron	protein_coding	chr1	12953305	12954416
chr1	12953606	12953857	PRAMEF10_intron_1	intron	protein_coding	chr1	12953305	12954416
chr1	12977421	12977487	PRAMEF7_intron_1	intron	protein_coding	chr1	12976507	12977487
chr1	12977487	12977512	PRAMEF7_UTR_2	five_prime_UTR	protein_coding	chr1	12977487	12977512
chr1	12977512	12977799	PRAMEF7_exon_1	CDS	protein_coding	chr1	12977512	12977799
chr1	12977799	12978181	PRAMEF7_intron_2	intron	protein_coding	chr1	12977799	12978181
chr1	12978181	12978757	PRAMEF7_exon_2	CDS	protein_coding	chr1	12978181	12978757
chr1	12978757	12978787	PRAMEF7_intron_3	intron	protein_coding	chr1	12978757	12979671
chr1	12998735	12998926	PRAMEF6_exon_1	CDS	protein_coding	chr1	12998504	12999066
chr1	12999072	12999133	PRAMEF6_intron_1	intron	protein_coding	chr1	12999066	13000813
chr1	12999631	12999681	PRAMEF6_intron_1	intron	protein_coding	chr1	12999066	13000813
chr1	12999868	13000813	PRAMEF6_intron_1	intron	protein_coding	chr1	12999066	13000813
chr1	13000813	13000938	PRAMEF6_exon_2	CDS	protein_coding	chr1	13000813	13001395
chr1	13001914	13002061	PRAMEF6_intron_2	intron	protein_coding	chr1	13001395	13002061
chr1	13002061	13002348	PRAMEF6_exon_3	CDS	protein_coding	chr1	13002061	13002348
chr1	13002370	13002489	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13003259	13003725	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13003924	13003948	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13004386	13005040	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13005183	13005243	PRAMEF6_UTR_3	five_prime_UTR	protein_coding	chr1	13005182	13005246
chr1	13005427	13005565	PRAMEF6_intron_4	intron	protein_coding	chr1	13005246	13007342
chr1	13005646	13006493	PRAMEF6_intron_4	intron	protein_coding	chr1	13005246	13007342
chr1	13006994	13007021	PRAMEF6_intron_4	intron	protein_coding	chr1	13005246	13007342
chr1	13013598	13013665	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13015228	13015380	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13035328	13035853	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13036003	13036130	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13036714	13036751	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13037027	13038187	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13042738	13042771	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13043431	13043465	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13045037	13045075	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13045128	13045181	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13045279	13045328	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13108837	13108890	PRAMEF6_exon_4	CDS	protein_coding	chr1	13108837	13109399
chr1	13109064	13109120	PRAMEF6_exon_4	CDS	protein_coding	chr1	13108837	13109399
chr1	13109938	13110147	PRAMEF6_intron_6	intron	protein_coding	chr1	13109399	13111145
chr1	13110200	13111145	PRAMEF6_intron_6	intron	protein_coding	chr1	13109399	13111145
chr1	13111145	13111473	PRAMEF6_exon_5	CDS	protein_coding	chr1	13111145	13111727
chr1	13112192	13112393	PRAMEF6_intron_7	intron	protein_coding	chr1	13111727	13112393
chr1	13112393	13112680	PRAMEF6_exon_6	CDS	protein_coding	chr1	13112393	13112680
chr1	13112702	13114327	PRAMEF6_intron_8	intron	protein_coding	chr1	13112702	13115514
chr1	13114450	13114606	PRAMEF6_intron_8	intron	protein_coding	chr1	13112702	13115514
chr1	13114718	13115514	PRAMEF6_intron_8	intron	protein_coding	chr1	13112702	13115514
chr1	13115514	13115578	PRAMEF6_UTR_7	five_prime_UTR	protein_coding	chr1	13115514	13115578
chr1	13115578	13117673	PRAMEF6_intron_9	intron	protein_coding	chr1	13115578	13117673
chr1	13117673	13117750	PRAMEF6_UTR_8	five_prime_UTR	protein_coding	chr1	13117673	13117751
chr1	13035543	13035835	PRAMEF22_exon_1	CDS	protein_coding	chr1	13035543	13035835
chr1	13036003	13036130	PRAMEF22_intron_1	intron	protein_coding	chr1	13035835	13036221
chr1	13036714	13036751	PRAMEF22_exon_2	CDS	protein_coding	chr1	13036221	13036800
chr1	13037027	13037807	PRAMEF22_intron_2	intron	protein_coding	chr1	13036800	13037807
chr1	13037807	13038187	PRAMEF22_exon_3	CDS	protein_coding	chr1	13037807	13038381
chr1	13140576	13140742	PRAMEF25_exon_1	exon	pseudogene	chr1	13140456	13140742
chr1	13140742	13141128	PRAMEF25_intron_1	intron	pseudogene	chr1	13140742	13141128
chr1	13144339	13144438	PRAMEF25_intron_2	intron	pseudogene	chr1	13141707	13144438
chr1	13144438	13144834	PRAMEF25_exon_3	exon	pseudogene	chr1	13144438	13145000
chr1	13163348	13163689	RP13-221M14.3_intron_1	intron	pseudogene	chr1	13163233	13164184
chr1	13164569	13164617	RP13-221M14.3_exon_2	exon	pseudogene	chr1	13164184	13164760
chr1	13164845	13164886	RP13-221M14.3_intron_2	intron	pseudogene	chr1	13164760	13165156
chr1	13196826	13196867	WI2-2994D6.1_intron_1	intron	pseudogene	chr1	13196556	13196952
