# This table shows the intersection of camo regions by a gene annotation gff3, showing where camo regions fall within gene body elements
# chrom : Chromosome of camo region
# region_start : start position of camo region within gene-body element
# region_end : end position of camo region within gene-body element
# gene_body_id : ID of gene body element that contains this camo region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this camo reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
1	19855	19982	WASH7P_intron_9	intron	unprocessed_pseudogene	1	18366	24737
1	20341	20373	WASH7P_intron_9	intron	unprocessed_pseudogene	1	18366	24737
1	20596	21239	WASH7P_intron_9	intron	unprocessed_pseudogene	1	18366	24737
1	21278	23111	WASH7P_intron_9	intron	unprocessed_pseudogene	1	18366	24737
1	23174	23337	WASH7P_intron_9	intron	unprocessed_pseudogene	1	18366	24737
1	23459	24737	WASH7P_intron_9	intron	unprocessed_pseudogene	1	18366	24737
1	24737	24891	WASH7P_exon_10	exon	unprocessed_pseudogene	1	24737	24891
1	24891	26690	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	26754	26973	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	27038	28298	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	28431	28505	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	28664	28764	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	29064	29228	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	29509	29533	WASH7P_intron_10	intron	unprocessed_pseudogene	1	24891	29533
1	29641	30039	MIR1302-2HG_exon_1	exon	lncRNA	1	29554	30039
1	30039	30266	MIR1302-2HG_intron_1	intron	lncRNA	1	30039	30266
1	30266	30579	MIR1302-2HG_exon_2	exon	lncRNA	1	30266	30667
1	30730	30802	MIR1302-2HG_intron_2	intron	lncRNA	1	30667	30975
1	34554	35174	FAM138A_exon_1	exon	lncRNA	1	34554	35174
1	35174	35244	FAM138A_intron_1	intron	lncRNA	1	35174	35244
1	35244	35481	FAM138A_exon_2	exon	lncRNA	1	35244	35481
1	35481	35720	FAM138A_intron_2	intron	lncRNA	1	35481	35720
1	35720	36080	FAM138A_exon_3	exon	lncRNA	1	35720	36081
1	53092	53126	OR4G4P_exon_1	exon	unprocessed_pseudogene	1	52473	53312
1	53289	53312	OR4G4P_exon_1	exon	unprocessed_pseudogene	1	52473	53312
1	59819	59925	OR4G11P_intron_2	intron	transcribed_unprocessed_pseudogene	1	58856	62915
1	65520	65564	OR4F5_UTR_2	five_prime_UTR	protein_coding	1	65519	65564
1	67700	67770	OR4F5_intron_2	intron	protein_coding	1	65573	69036
1	69228	69271	OR4F5_exon_2	CDS	protein_coding	1	69036	70008
1	70973	71533	OR4F5_UTR_3	three_prime_UTR	protein_coding	1	70008	71585
1	92090	92209	ENSG00000238009_exon_2	exon	lncRNA	1	92090	92240
1	93483	93512	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	95326	95581	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	95602	95689	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	95783	95902	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	96692	96721	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	96822	97308	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	97365	97458	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	97774	97830	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	100000	100582	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	100770	100804	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	100905	100955	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	104388	104808	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	107417	107476	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	110652	110745	ENSG00000238009_intron_2	intron	lncRNA	1	92240	110952
1	112374	112533	ENSG00000238009_intron_3	intron	lncRNA	1	111357	112699
1	114358	114465	ENSG00000238009_intron_4	intron	lncRNA	1	112804	120720
1	115039	115385	ENSG00000238009_intron_4	intron	lncRNA	1	112804	120720
1	115828	115851	ENSG00000238009_intron_4	intron	lncRNA	1	112804	120720
1	116795	118213	ENSG00000238009_intron_4	intron	lncRNA	1	112804	120720
1	119427	119522	ENSG00000238009_intron_4	intron	lncRNA	1	112804	120720
1	121380	121906	ENSG00000238009_intron_5	intron	lncRNA	1	120932	129054
1	122053	122495	ENSG00000238009_intron_5	intron	lncRNA	1	120932	129054
1	123340	123405	ENSG00000238009_intron_5	intron	lncRNA	1	120932	129054
1	126910	127151	ENSG00000238009_intron_5	intron	lncRNA	1	120932	129054
1	129765	129900	ENSG00000238009_intron_6	intron	lncRNA	1	129223	133373
1	130076	130113	ENSG00000238009_intron_6	intron	lncRNA	1	129223	133373
1	130288	131018	ENSG00000238009_intron_6	intron	lncRNA	1	129223	133373
1	131812	132705	ENSG00000238009_intron_6	intron	lncRNA	1	129223	133373
1	131812	132705	CICP27_exon_1	exon	processed_pseudogene	1	131025	134836
1	140130	140339	ENSG00000239906_exon_2	exon	lncRNA	1	140074	140339
1	141474	143011	ENSG00000241860_exon_1	exon	lncRNA	1	141474	143011
1	143011	144264	ENSG00000241860_intron_1	intron	lncRNA	1	143011	146385
1	144319	144478	ENSG00000241860_intron_1	intron	lncRNA	1	143011	146385
1	144725	144815	ENSG00000241860_intron_1	intron	lncRNA	1	143011	146385
1	144977	146385	ENSG00000241860_intron_1	intron	lncRNA	1	143011	146385
1	146385	149707	ENSG00000241860_exon_2	exon	lncRNA	1	146385	149707
1	150646	150728	ENSG00000241860_intron_2	intron	lncRNA	1	149707	155766
1	150880	152807	ENSG00000241860_intron_2	intron	lncRNA	1	149707	155766
1	152978	153634	ENSG00000241860_intron_2	intron	lncRNA	1	149707	155766
1	153710	155766	ENSG00000241860_intron_2	intron	lncRNA	1	149707	155766
1	149707	150237	ENSG00000241860_intron_2	intron	lncRNA	1	149707	155766
1	155766	155831	ENSG00000241860_exon_3	exon	lncRNA	1	155766	155831
1	155831	157682	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	157831	157954	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	158312	158981	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	159077	160145	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	160260	161425	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	161546	163738	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	163881	164262	ENSG00000241860_intron_3	intron	lncRNA	1	155831	164262
1	164262	164791	ENSG00000241860_exon_4	exon	lncRNA	1	164262	164791
1	164791	165272	ENSG00000241860_intron_4	intron	lncRNA	1	164791	165490
1	165400	165490	ENSG00000241860_intron_4	intron	lncRNA	1	164791	165490
1	165490	165942	ENSG00000241860_exon_5	exon	lncRNA	1	165490	165942
1	165942	166019	ENSG00000241860_intron_5	intron	lncRNA	1	165942	167128
1	166082	167128	ENSG00000241860_intron_5	intron	lncRNA	1	165942	167128
1	167128	167922	ENSG00000241860_exon_6	exon	lncRNA	1	167128	168165
1	168033	168073	ENSG00000241860_exon_6	exon	lncRNA	1	167128	168165
1	168215	168303	ENSG00000241860_intron_6	intron	lncRNA	1	168165	168609
1	168438	168609	ENSG00000241860_intron_6	intron	lncRNA	1	168165	168609
1	168609	168637	ENSG00000241860_exon_7	exon	lncRNA	1	168609	168767
1	168684	168767	ENSG00000241860_exon_7	exon	lncRNA	1	168609	168767
1	168767	168893	ENSG00000241860_intron_7	intron	lncRNA	1	168767	169048
1	169024	169048	ENSG00000241860_intron_7	intron	lncRNA	1	168767	169048
1	169048	169264	ENSG00000241860_exon_8	exon	lncRNA	1	169048	169264
1	169264	170437	ENSG00000241860_intron_8	intron	lncRNA	1	169264	172556
1	170750	171484	ENSG00000241860_intron_8	intron	lncRNA	1	169264	172556
1	171610	171772	ENSG00000241860_intron_8	intron	lncRNA	1	169264	172556
1	171890	172529	ENSG00000241860_intron_8	intron	lncRNA	1	169264	172556
1	172661	172688	ENSG00000241860_exon_9	exon	lncRNA	1	172556	172688
1	172688	172803	ENSG00000241860_intron_9	intron	lncRNA	1	172688	173752
1	172894	173034	ENSG00000241860_intron_9	intron	lncRNA	1	172688	173752
1	173224	173671	ENSG00000241860_intron_9	intron	lncRNA	1	172688	173752
1	173752	173862	ENSG00000241860_exon_10	exon	lncRNA	1	173752	173862
1	160446	160690	ENSG00000241599_exon_1	exon	lncRNA	1	160446	160690
1	160690	161313	ENSG00000241599_intron_1	intron	lncRNA	1	160690	161313
1	161313	161425	ENSG00000241599_exon_2	exon	lncRNA	1	161313	161525
1	185561	185600	WASH9P_intron_2	intron	unprocessed_pseudogene	1	185559	186316
1	188790	188902	WASH9P_exon_9	exon	unprocessed_pseudogene	1	188790	188902
1	188902	189093	WASH9P_intron_9	intron	unprocessed_pseudogene	1	188902	195262
1	192230	193648	WASH9P_intron_9	intron	unprocessed_pseudogene	1	188902	195262
1	193699	193862	WASH9P_intron_9	intron	unprocessed_pseudogene	1	188902	195262
1	194024	194251	WASH9P_intron_9	intron	unprocessed_pseudogene	1	188902	195262
1	195081	195262	WASH9P_intron_9	intron	unprocessed_pseudogene	1	188902	195262
1	195262	195411	WASH9P_exon_10	exon	unprocessed_pseudogene	1	195262	195411
1	258687	259025	ENSG00000228463_exon_1	exon	transcribed_processed_pseudogene	1	257864	259025
1	259025	259058	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	1	259025	261549
1	259503	259540	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	1	259025	261549
1	260741	260919	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	1	259025	261549
1	261030	261055	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	1	259025	261549
1	263058	263418	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	263570	263627	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	263812	263867	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	264024	264253	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	265318	265839	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	266045	266083	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	266552	267024	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	1	263014	268204
1	272181	272215	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	272882	272914	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	273258	273325	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	276453	276498	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	276563	277170	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	281123	281169	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	283981	284040	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	1	268816	289265
1	289799	290143	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	290527	290565	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	290770	291505	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	292344	293605	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	293729	293863	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	293932	294875	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	296043	296092	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	1	289370	297344
1	348000	349309	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	350146	350324	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	350996	351355	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	351438	351500	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	352433	352641	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	352964	353021	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	353207	353262	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	353419	353757	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	354700	355257	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	355427	355465	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	355808	356519	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	1	297502	356684
1	356684	356739	ENSG00000228463_exon_7	exon	transcribed_processed_pseudogene	1	356684	357586
1	357005	357099	ENSG00000228463_exon_7	exon	transcribed_processed_pseudogene	1	356684	357586
1	358183	359344	ENSG00000228463_intron_8	intron	transcribed_processed_pseudogene	1	358183	359344
1	359344	359681	ENSG00000228463_exon_9	exon	transcribed_processed_pseudogene	1	359344	359681
1	266855	267024	ENSG00000286448_exon_1	exon	lncRNA	1	266855	267056
1	358857	358957	ENSG00000236601_exon_1	exon	lncRNA	1	358857	358957
1	358957	360056	ENSG00000236601_intron_1	intron	lncRNA	1	358957	360056
1	360113	360168	ENSG00000236601_exon_2	exon	lncRNA	1	360056	360168
1	360552	361504	ENSG00000236601_intron_2	intron	lncRNA	1	360168	365170
1	361689	361753	ENSG00000236601_intron_2	intron	lncRNA	1	360168	365170
1	362829	362985	ENSG00000236601_intron_2	intron	lncRNA	1	360168	365170
1	363297	363342	ENSG00000236601_intron_2	intron	lncRNA	1	360168	365170
1	363668	365170	ENSG00000236601_intron_2	intron	lncRNA	1	360168	365170
1	360168	360461	ENSG00000236601_intron_2	intron	lncRNA	1	360168	365170
1	365170	365268	ENSG00000236601_exon_3	exon	lncRNA	1	365170	366052
1	365400	365555	ENSG00000236601_exon_3	exon	lncRNA	1	365170	366052
1	365569	366052	ENSG00000236601_exon_3	exon	lncRNA	1	365170	366052
1	439870	440232	WBP1LP7_exon_1	exon	processed_pseudogene	1	439870	440232
1	450740	451678	OR4F29_exon_1	CDS	protein_coding	1	450740	451678
1	487101	489011	CICP7_exon_1	exon	processed_pseudogene	1	487101	489387
1	489055	489387	CICP7_exon_1	exon	processed_pseudogene	1	487101	489387
1	489387	489716	CICP7_intron_1	intron	processed_pseudogene	1	489387	489716
1	489716	489906	CICP7_exon_2	exon	processed_pseudogene	1	489716	489906
1	587629	587729	ENSG00000235146_exon_1	exon	lncRNA	1	587629	587729
1	587729	587970	ENSG00000235146_intron_1	intron	lncRNA	1	587729	594234
1	588892	588915	ENSG00000235146_intron_1	intron	lncRNA	1	587729	594234
1	588991	589017	ENSG00000235146_intron_1	intron	lncRNA	1	587729	594234
1	589118	589236	ENSG00000235146_intron_1	intron	lncRNA	1	587729	594234
1	593966	594038	ENSG00000235146_intron_1	intron	lncRNA	1	587729	594234
1	594234	594280	ENSG00000235146_exon_2	exon	lncRNA	1	594234	594768
1	674931	674964	WBP1LP6_exon_1	exon	processed_pseudogene	1	674842	675265
1	685716	686654	OR4F16_exon_1	CDS	protein_coding	1	685716	686654
1	723134	723212	CICP3_exon_1	exon	processed_pseudogene	1	722092	724360
1	723397	723427	CICP3_exon_1	exon	processed_pseudogene	1	722092	724360
1	723678	723746	CICP3_exon_1	exon	processed_pseudogene	1	722092	724360
1	723929	724360	CICP3_exon_1	exon	processed_pseudogene	1	722092	724360
1	724360	724717	CICP3_intron_1	intron	processed_pseudogene	1	724360	724717
1	724717	724903	CICP3_exon_2	exon	processed_pseudogene	1	724717	724903
1	1632794	1632913	MMP23B_exon_2	CDS	protein_coding	1	1632709	1632913
1	1632913	1632980	MMP23B_intron_2	intron	protein_coding	1	1632913	1632980
1	1632980	1633480	MMP23B_exon_3	CDS	protein_coding	1	1632980	1633480
1	1633480	1633630	MMP23B_intron_3	intron	protein_coding	1	1633480	1633747
1	1635904	1635936	CDK11B_intron_1	intron	protein_coding	1	1635856	1635936
1	1635936	1636040	CDK11B_exon_2	CDS	protein_coding	1	1635936	1636126
1	1642223	1642246	CDK11B_intron_13	intron	protein_coding	1	1642001	1642346
1	1642508	1643076	CDK11B_intron_14	intron	protein_coding	1	1642508	1645125
1	1699953	1700072	MMP23A_exon_1	exon	unprocessed_pseudogene	1	1699942	1700072
1	1700072	1700139	MMP23A_intron_1	intron	unprocessed_pseudogene	1	1700072	1700139
1	1700139	1700279	MMP23A_exon_2	exon	unprocessed_pseudogene	1	1700139	1700279
1	1700279	1700346	MMP23A_intron_2	intron	unprocessed_pseudogene	1	1700279	1700346
1	1700346	1700514	MMP23A_exon_3	exon	unprocessed_pseudogene	1	1700346	1700514
1	1700514	1700789	MMP23A_intron_3	intron	unprocessed_pseudogene	1	1700514	1700906
1	1702799	1702823	CDK11A_UTR_1	three_prime_UTR	protein_coding	1	1702379	1702906
1	1703047	1703079	CDK11A_intron_1	intron	protein_coding	1	1702999	1703079
1	1703079	1703183	CDK11A_exon_2	CDS	protein_coding	1	1703079	1703269
1	1709640	1710208	CDK11A_intron_14	intron	protein_coding	1	1709640	1712263
1	12896736	12897036	PRAMEF10_intron_3	intron	protein_coding	1	12895872	12898215
1	12916646	12916687	PRAMEF7_UTR_1	five_prime_UTR	protein_coding	1	12916610	12916687
1	12916687	12917120	PRAMEF7_intron_1	intron	protein_coding	1	12916687	12917624
1	12918156	12918361	PRAMEF7_intron_2	intron	protein_coding	1	12917979	12918361
1	12918361	12918792	PRAMEF7_exon_2	CDS	protein_coding	1	12918361	12918937
1	12927260	12927694	PRAMEF29P_intron_1	intron	unprocessed_pseudogene	1	12926741	12927694
1	12927694	12928249	PRAMEF29P_exon_2	exon	unprocessed_pseudogene	1	12927694	12928253
1	12939803	12939847	PRAMEF6_intron_1	intron	protein_coding	1	12939236	12940983
1	12940022	12940983	PRAMEF6_intron_1	intron	protein_coding	1	12939236	12940983
1	12940983	12941172	PRAMEF6_exon_2	CDS	protein_coding	1	12940983	12941565
1	12942139	12942231	PRAMEF6_intron_2	intron	protein_coding	1	12941565	12942231
1	12942231	12942518	PRAMEF6_exon_3	CDS	protein_coding	1	12942231	12942518
1	12942540	12942700	PRAMEF6_intron_3	intron	protein_coding	1	12942540	12945352
1	12943574	12945150	PRAMEF6_intron_3	intron	protein_coding	1	12942540	12945352
1	12946374	12947225	PRAMEF6_intron_4	intron	protein_coding	1	12945416	12947516
1	13054192	13055295	PRAMEF27_intron_3	intron	protein_coding	1	13053675	13056413
1	13061160	13061306	HNRNPCL3_UTR_2	five_prime_UTR	protein_coding	1	13061143	13061324
1	13062046	13062206	HNRNPCL3_exon_1	CDS	protein_coding	1	13061324	13062206
1	13062206	13062877	HNRNPCL3_UTR_3	three_prime_UTR	protein_coding	1	13062206	13062878
1	13071930	13073677	PRAMEF25_intron_2	intron	protein_coding	1	13070907	13073677
1	13073693	13073986	PRAMEF25_exon_1	CDS	protein_coding	1	13073693	13073986
1	13073986	13074658	PRAMEF25_intron_3	intron	protein_coding	1	13073986	13074658
1	13074658	13075240	PRAMEF25_exon_2	CDS	protein_coding	1	13074658	13075240
1	13076379	13076423	PRAMEF25_intron_4	intron	protein_coding	1	13075240	13076990
1	13075240	13076188	PRAMEF25_intron_4	intron	protein_coding	1	13075240	13076990
1	13077259	13077552	PRAMEF25_exon_3	CDS	protein_coding	1	13076990	13077552
1	13077552	13077883	PRAMEF25_UTR_4	three_prime_UTR	protein_coding	1	13077552	13077884
1	13095179	13095762	PRAMEF34P_exon_1	exon	unprocessed_pseudogene	1	13095179	13095762
1	13095762	13096712	PRAMEF34P_intron_1	intron	unprocessed_pseudogene	1	13095762	13096712
1	13096712	13097288	PRAMEF34P_exon_2	exon	unprocessed_pseudogene	1	13096712	13097288
1	13097288	13097684	PRAMEF34P_intron_2	intron	unprocessed_pseudogene	1	13097288	13097684
1	13097684	13097970	PRAMEF34P_exon_3	exon	unprocessed_pseudogene	1	13097684	13097971
1	13128818	13129104	PRAMEF36P_exon_1	exon	transcribed_unprocessed_pseudogene	1	13128818	13129104
1	13129104	13129500	PRAMEF36P_intron_1	intron	transcribed_unprocessed_pseudogene	1	13129104	13129500
1	13129500	13130076	PRAMEF36P_exon_2	exon	transcribed_unprocessed_pseudogene	1	13129500	13130076
1	13130076	13131026	PRAMEF36P_intron_2	intron	transcribed_unprocessed_pseudogene	1	13130076	13131026
1	13131026	13131609	PRAMEF36P_exon_3	exon	transcribed_unprocessed_pseudogene	1	13131026	13131615
1	13148905	13149236	PRAMEF26_UTR_1	three_prime_UTR	protein_coding	1	13148905	13149236
1	13149236	13149497	PRAMEF26_exon_1	CDS	protein_coding	1	13149236	13149798
1	13150600	13151548	PRAMEF26_intron_1	intron	protein_coding	1	13150241	13151548
1	13151548	13152130	PRAMEF26_exon_3	CDS	protein_coding	1	13151548	13152130
1	13152130	13152802	PRAMEF26_intron_2	intron	protein_coding	1	13152130	13152802
1	13152802	13153095	PRAMEF26_exon_4	CDS	protein_coding	1	13152802	13153095
1	13153111	13154858	PRAMEF26_intron_3	intron	protein_coding	1	13153111	13155883
1	13163914	13164585	HNRNPCL4_UTR_1	three_prime_UTR	protein_coding	1	13163914	13164585
1	13164585	13164745	HNRNPCL4_exon_1	CDS	protein_coding	1	13164585	13165467
1	13165485	13165631	HNRNPCL4_UTR_2	five_prime_UTR	protein_coding	1	13165467	13165631
1	13173644	13174747	PRAMEF9_intron_1	intron	protein_coding	1	13172532	13175264
1	13176472	13176609	PRAMEF9_exon_2	CDS	protein_coding	1	13176240	13176822
1	13256636	13258212	PRAMEF5_intron_1	intron	protein_coding	1	13254275	13259246
1	13259086	13259246	PRAMEF5_intron_1	intron	protein_coding	1	13254275	13259246
1	13254566	13255417	PRAMEF5_intron_1	intron	protein_coding	1	13254275	13259246
1	13259268	13259555	PRAMEF5_exon_1	CDS	protein_coding	1	13259268	13259555
1	13259555	13259647	PRAMEF5_intron_2	intron	protein_coding	1	13259555	13260221
1	13260676	13260803	PRAMEF5_exon_2	CDS	protein_coding	1	13260221	13260803
1	13260803	13261764	PRAMEF5_intron_3	intron	protein_coding	1	13260803	13262549
1	13261939	13261983	PRAMEF5_intron_3	intron	protein_coding	1	13260803	13262549
1	13262818	13262864	PRAMEF5_exon_3	CDS	protein_coding	1	13262549	13263111
1	13273539	13274111	PRAMEF32P_exon_1	exon	unprocessed_pseudogene	1	13273539	13274111
1	13274111	13274528	PRAMEF32P_intron_1	intron	unprocessed_pseudogene	1	13274111	13275132
1	13282991	13283422	PRAMEF8_exon_2	CDS	protein_coding	1	13282846	13283422
1	13283422	13283627	PRAMEF8_intron_2	intron	protein_coding	1	13283422	13283804
1	13284663	13285096	PRAMEF8_intron_3	intron	protein_coding	1	13284169	13285096
1	13285096	13285137	PRAMEF8_UTR_3	five_prime_UTR	protein_coding	1	13285096	13285137
1	13304765	13305065	PRAMEF33_intron_1	intron	protein_coding	1	13303586	13305929
1	16562846	16563506	NBPF1_UTR_1	three_prime_UTR	protein_coding	1	16562319	16563942
1	16564526	16564700	NBPF1_intron_1	intron	protein_coding	1	16564186	16564806
1	16564733	16564806	NBPF1_intron_1	intron	protein_coding	1	16564186	16564806
1	16564806	16564840	NBPF1_exon_2	CDS	protein_coding	1	16564806	16564918
1	16564876	16564918	NBPF1_exon_2	CDS	protein_coding	1	16564806	16564918
1	16564918	16565131	NBPF1_intron_2	intron	protein_coding	1	16564918	16565632
1	16565813	16565841	NBPF1_intron_3	intron	protein_coding	1	16565805	16566407
1	16566335	16566407	NBPF1_intron_3	intron	protein_coding	1	16565805	16566407
1	16566407	16566459	NBPF1_exon_4	CDS	protein_coding	1	16566407	16566459
1	16566459	16566518	NBPF1_intron_4	intron	protein_coding	1	16566459	16567178
1	16569236	16569262	NBPF1_intron_7	intron	protein_coding	1	16569236	16573141
1	16572525	16572762	NBPF1_intron_7	intron	protein_coding	1	16569236	16573141
1	16572902	16573072	NBPF1_intron_7	intron	protein_coding	1	16569236	16573141
1	16656873	16656954	CROCCP2_exon_20	exon	transcribed_unprocessed_pseudogene	1	16656873	16656954
1	16656954	16657046	CROCCP2_intron_20	intron	transcribed_unprocessed_pseudogene	1	16656954	16657046
1	16657046	16657154	CROCCP2_exon_21	exon	transcribed_unprocessed_pseudogene	1	16657046	16657232
1	16656879	16656974	ENSG00000282143_exon_1	exon	lncRNA	1	16656879	16656974
1	16656974	16657154	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16657344	16657389	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16659703	16659757	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16659925	16660570	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16661053	16661113	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16661323	16661394	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16661478	16661602	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16661750	16661896	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16662678	16663581	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
1	16663663	16663785	ENSG00000282143_intron_1	intron	lncRNA	1	16656974	16665390
