# This table shows the intersection of camo regions by a gene annotation gff3, showing where camo regions fall within gene body elements
# chrom : Chromosome of camo region
# region_start : start position of camo region within gene-body element
# region_end : end position of camo region within gene-body element
# gene_body_id : ID of gene body element that contains this camo region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this camo reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	114360	114465	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	115007	115368	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	115828	115852	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	116796	118210	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	119330	119377	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	119469	119570	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	119727	119811	ENSG00000238009_intron_4	intron	lncRNA	chr1	112804	120720
chr1	121382	121903	ENSG00000238009_intron_5	intron	lncRNA	chr1	120932	129054
chr1	122057	122491	ENSG00000238009_intron_5	intron	lncRNA	chr1	120932	129054
chr1	126913	127151	ENSG00000238009_intron_5	intron	lncRNA	chr1	120932	129054
chr1	129762	129898	ENSG00000238009_intron_6	intron	lncRNA	chr1	129223	133373
chr1	130292	130428	ENSG00000238009_intron_6	intron	lncRNA	chr1	129223	133373
chr1	130457	131017	ENSG00000238009_intron_6	intron	lncRNA	chr1	129223	133373
chr1	131808	132694	ENSG00000238009_intron_6	intron	lncRNA	chr1	129223	133373
chr1	131808	132694	CICP27_exon_1	exon	processed_pseudogene	chr1	131025	134836
chr1	140132	140339	ENSG00000239906_exon_2	exon	lncRNA	chr1	140074	140339
chr1	141474	143011	ENSG00000241860_exon_1	exon	lncRNA	chr1	141474	143011
chr1	143011	144520	ENSG00000241860_intron_1	intron	lncRNA	chr1	143011	146385
chr1	144729	144815	ENSG00000241860_intron_1	intron	lncRNA	chr1	143011	146385
chr1	144982	146385	ENSG00000241860_intron_1	intron	lncRNA	chr1	143011	146385
chr1	146385	149707	ENSG00000241860_exon_2	exon	lncRNA	chr1	146385	149707
chr1	150113	150231	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	150649	150718	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	150886	152696	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	152763	152800	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	152981	153631	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	153713	155766	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	149707	150084	ENSG00000241860_intron_2	intron	lncRNA	chr1	149707	155766
chr1	155766	155831	ENSG00000241860_exon_3	exon	lncRNA	chr1	155766	155831
chr1	155894	157671	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	157835	157953	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	158320	158976	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	159077	159924	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	159957	160137	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	160262	161426	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	161548	163738	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	163882	164262	ENSG00000241860_intron_3	intron	lncRNA	chr1	155831	164262
chr1	164262	164791	ENSG00000241860_exon_4	exon	lncRNA	chr1	164262	164791
chr1	164791	165490	ENSG00000241860_intron_4	intron	lncRNA	chr1	164791	165490
chr1	165490	165942	ENSG00000241860_exon_5	exon	lncRNA	chr1	165490	165942
chr1	165942	166019	ENSG00000241860_intron_5	intron	lncRNA	chr1	165942	167128
chr1	166086	167128	ENSG00000241860_intron_5	intron	lncRNA	chr1	165942	167128
chr1	167128	167919	ENSG00000241860_exon_6	exon	lncRNA	chr1	167128	168165
chr1	168033	168072	ENSG00000241860_exon_6	exon	lncRNA	chr1	167128	168165
chr1	168215	168301	ENSG00000241860_intron_6	intron	lncRNA	chr1	168165	168609
chr1	168441	168609	ENSG00000241860_intron_6	intron	lncRNA	chr1	168165	168609
chr1	168693	168767	ENSG00000241860_exon_7	exon	lncRNA	chr1	168609	168767
chr1	168767	168892	ENSG00000241860_intron_7	intron	lncRNA	chr1	168767	169048
chr1	169025	169048	ENSG00000241860_intron_7	intron	lncRNA	chr1	168767	169048
chr1	169048	169264	ENSG00000241860_exon_8	exon	lncRNA	chr1	169048	169264
chr1	169264	170433	ENSG00000241860_intron_8	intron	lncRNA	chr1	169264	172556
chr1	170767	171480	ENSG00000241860_intron_8	intron	lncRNA	chr1	169264	172556
chr1	171618	171771	ENSG00000241860_intron_8	intron	lncRNA	chr1	169264	172556
chr1	171899	172517	ENSG00000241860_intron_8	intron	lncRNA	chr1	169264	172556
chr1	172662	172688	ENSG00000241860_exon_9	exon	lncRNA	chr1	172556	172688
chr1	172688	172796	ENSG00000241860_intron_9	intron	lncRNA	chr1	172688	173752
chr1	172969	173034	ENSG00000241860_intron_9	intron	lncRNA	chr1	172688	173752
chr1	173229	173324	ENSG00000241860_intron_9	intron	lncRNA	chr1	172688	173752
chr1	173404	173671	ENSG00000241860_intron_9	intron	lncRNA	chr1	172688	173752
chr1	173752	173862	ENSG00000241860_exon_10	exon	lncRNA	chr1	173752	173862
chr1	160446	160690	ENSG00000241599_exon_1	exon	lncRNA	chr1	160446	160690
chr1	160690	161313	ENSG00000241599_intron_1	intron	lncRNA	chr1	160690	161313
chr1	161313	161426	ENSG00000241599_exon_2	exon	lncRNA	chr1	161313	161525
chr1	185559	185613	WASH9P_intron_2	intron	unprocessed_pseudogene	chr1	185559	186316
chr1	187860	187890	WASH9P_exon_6	exon	unprocessed_pseudogene	chr1	187754	187890
chr1	188790	188902	WASH9P_exon_9	exon	unprocessed_pseudogene	chr1	188790	188902
chr1	188902	189091	WASH9P_intron_9	intron	unprocessed_pseudogene	chr1	188902	195262
chr1	192253	193636	WASH9P_intron_9	intron	unprocessed_pseudogene	chr1	188902	195262
chr1	193716	193853	WASH9P_intron_9	intron	unprocessed_pseudogene	chr1	188902	195262
chr1	194034	194222	WASH9P_intron_9	intron	unprocessed_pseudogene	chr1	188902	195262
chr1	195097	195262	WASH9P_intron_9	intron	unprocessed_pseudogene	chr1	188902	195262
chr1	195262	195411	WASH9P_exon_10	exon	unprocessed_pseudogene	chr1	195262	195411
chr1	258685	259025	ENSG00000228463_exon_1	exon	transcribed_processed_pseudogene	chr1	257864	259025
chr1	259025	259058	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	chr1	259025	261549
chr1	259503	259542	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	chr1	259025	261549
chr1	260742	260919	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	chr1	259025	261549
chr1	261030	261054	ENSG00000228463_intron_1	intron	transcribed_processed_pseudogene	chr1	259025	261549
chr1	263061	263422	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	263574	263627	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	263812	263873	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	264024	264253	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	265317	265837	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	266045	266084	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	266551	267027	ENSG00000228463_exon_3	exon	transcribed_processed_pseudogene	chr1	263014	268204
chr1	272181	272215	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	272882	272914	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	273258	273325	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	276453	276504	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	276563	277170	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	281118	281170	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	283980	284040	ENSG00000228463_intron_4	intron	transcribed_processed_pseudogene	chr1	268816	289265
chr1	289801	290146	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	290263	290348	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	290528	290565	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	290776	291500	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	292346	293604	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	293732	293863	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	293932	294874	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	295080	295107	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	295294	295345	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	295530	295892	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	296048	296092	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	296843	296886	ENSG00000228463_intron_5	intron	transcribed_processed_pseudogene	chr1	289370	297344
chr1	348011	349266	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	350062	350106	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	350147	350324	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	350996	351347	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	351438	351501	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	352436	352652	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	352968	353021	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	353207	353268	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	353419	353756	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	354699	355258	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	355427	355466	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	355808	356520	ENSG00000228463_intron_6	intron	transcribed_processed_pseudogene	chr1	297502	356684
chr1	356684	356739	ENSG00000228463_exon_7	exon	transcribed_processed_pseudogene	chr1	356684	357586
chr1	357000	357100	ENSG00000228463_exon_7	exon	transcribed_processed_pseudogene	chr1	356684	357586
chr1	358183	359344	ENSG00000228463_intron_8	intron	transcribed_processed_pseudogene	chr1	358183	359344
chr1	359344	359681	ENSG00000228463_exon_9	exon	transcribed_processed_pseudogene	chr1	359344	359681
chr1	266855	267027	ENSG00000286448_exon_1	exon	lncRNA	chr1	266855	267056
chr1	358857	358957	ENSG00000236601_exon_1	exon	lncRNA	chr1	358857	358957
chr1	358957	360056	ENSG00000236601_intron_1	intron	lncRNA	chr1	358957	360056
chr1	360113	360168	ENSG00000236601_exon_2	exon	lncRNA	chr1	360056	360168
chr1	360553	361504	ENSG00000236601_intron_2	intron	lncRNA	chr1	360168	365170
chr1	361677	361754	ENSG00000236601_intron_2	intron	lncRNA	chr1	360168	365170
chr1	362827	362985	ENSG00000236601_intron_2	intron	lncRNA	chr1	360168	365170
chr1	363297	363344	ENSG00000236601_intron_2	intron	lncRNA	chr1	360168	365170
chr1	363668	365170	ENSG00000236601_intron_2	intron	lncRNA	chr1	360168	365170
chr1	360168	360465	ENSG00000236601_intron_2	intron	lncRNA	chr1	360168	365170
chr1	365170	365268	ENSG00000236601_exon_3	exon	lncRNA	chr1	365170	366052
chr1	365396	365554	ENSG00000236601_exon_3	exon	lncRNA	chr1	365170	366052
chr1	365570	366052	ENSG00000236601_exon_3	exon	lncRNA	chr1	365170	366052
chr1	439870	440232	WBP1LP7_exon_1	exon	processed_pseudogene	chr1	439870	440232
chr1	450740	451678	OR4F29_exon_1	CDS	protein_coding	chr1	450740	451678
chr1	487101	489012	CICP7_exon_1	exon	processed_pseudogene	chr1	487101	489387
chr1	489055	489387	CICP7_exon_1	exon	processed_pseudogene	chr1	487101	489387
chr1	489387	489716	CICP7_intron_1	intron	processed_pseudogene	chr1	489387	489716
chr1	489716	489906	CICP7_exon_2	exon	processed_pseudogene	chr1	489716	489906
chr1	587629	587729	ENSG00000235146_exon_1	exon	lncRNA	chr1	587629	587729
chr1	587729	587970	ENSG00000235146_intron_1	intron	lncRNA	chr1	587729	594234
chr1	588885	588941	ENSG00000235146_intron_1	intron	lncRNA	chr1	587729	594234
chr1	588970	589000	ENSG00000235146_intron_1	intron	lncRNA	chr1	587729	594234
chr1	589022	589051	ENSG00000235146_intron_1	intron	lncRNA	chr1	587729	594234
chr1	589083	589236	ENSG00000235146_intron_1	intron	lncRNA	chr1	587729	594234
chr1	593979	594038	ENSG00000235146_intron_1	intron	lncRNA	chr1	587729	594234
chr1	594234	594280	ENSG00000235146_exon_2	exon	lncRNA	chr1	594234	594768
chr1	685716	686654	OR4F16_exon_1	CDS	protein_coding	chr1	685716	686654
chr1	723154	723201	CICP3_exon_1	exon	processed_pseudogene	chr1	722092	724360
chr1	723685	723744	CICP3_exon_1	exon	processed_pseudogene	chr1	722092	724360
chr1	723929	724360	CICP3_exon_1	exon	processed_pseudogene	chr1	722092	724360
chr1	724360	724717	CICP3_intron_1	intron	processed_pseudogene	chr1	724360	724717
chr1	724717	724903	CICP3_exon_2	exon	processed_pseudogene	chr1	724717	724903
chr1	1632794	1632913	MMP23B_exon_2	CDS	protein_coding	chr1	1632709	1632913
chr1	1632913	1632980	MMP23B_intron_2	intron	protein_coding	chr1	1632913	1632980
chr1	1632980	1633480	MMP23B_exon_3	CDS	protein_coding	chr1	1632980	1633480
chr1	1633480	1633630	MMP23B_intron_3	intron	protein_coding	chr1	1633480	1633747
chr1	1635904	1635936	CDK11B_intron_1	intron	protein_coding	chr1	1635856	1635936
chr1	1635936	1636040	CDK11B_exon_2	CDS	protein_coding	chr1	1635936	1636126
chr1	1642223	1642248	CDK11B_intron_13	intron	protein_coding	chr1	1642001	1642346
chr1	1642508	1643074	CDK11B_intron_14	intron	protein_coding	chr1	1642508	1645125
chr1	1699953	1700072	MMP23A_exon_1	exon	unprocessed_pseudogene	chr1	1699942	1700072
chr1	1700072	1700139	MMP23A_intron_1	intron	unprocessed_pseudogene	chr1	1700072	1700139
chr1	1700139	1700279	MMP23A_exon_2	exon	unprocessed_pseudogene	chr1	1700139	1700279
chr1	1700279	1700346	MMP23A_intron_2	intron	unprocessed_pseudogene	chr1	1700279	1700346
chr1	1700346	1700514	MMP23A_exon_3	exon	unprocessed_pseudogene	chr1	1700346	1700514
chr1	1700514	1700789	MMP23A_intron_3	intron	unprocessed_pseudogene	chr1	1700514	1700906
chr1	1702799	1702823	CDK11A_UTR_1	three_prime_UTR	protein_coding	chr1	1702379	1702906
chr1	1703047	1703079	CDK11A_intron_1	intron	protein_coding	chr1	1702999	1703079
chr1	1703079	1703183	CDK11A_exon_2	CDS	protein_coding	chr1	1703079	1703269
chr1	1709640	1710206	CDK11A_intron_14	intron	protein_coding	chr1	1709640	1712263
chr1	2449497	2449534	PLCH2_intron_2	intron	protein_coding	chr1	2430629	2467458
chr1	2491335	2494855	PLCH2_intron_14	intron	protein_coding	chr1	2491335	2494855
chr1	2492300	2492596	ENSG00000224387_exon_1	exon	lncRNA	chr1	2492300	2492596
chr1	2492596	2493100	ENSG00000224387_intron_1	intron	lncRNA	chr1	2492596	2493100
chr1	2493100	2493258	ENSG00000224387_exon_2	exon	lncRNA	chr1	2493100	2493258
chr1	2493437	2493853	ENSG00000229393_exon_1	exon	lncRNA	chr1	2493437	2493853
chr1	2493853	2494382	ENSG00000229393_intron_1	intron	lncRNA	chr1	2493853	2494382
chr1	2494382	2494479	ENSG00000229393_exon_2	exon	lncRNA	chr1	2494382	2494479
chr1	2530011	2530110	HES5_intron_2	intron	protein_coding	chr1	2530011	2530110
chr1	2530110	2530164	HES5_exon_3	CDS	protein_coding	chr1	2530110	2530164
chr1	2530164	2530263	HES5_UTR_2	five_prime_UTR	protein_coding	chr1	2530164	2530263
chr1	2530064	2530102	ENSG00000272449_exon_1	exon	lncRNA	chr1	2530064	2530102
chr1	2530102	2545968	ENSG00000272449_intron_1	intron	lncRNA	chr1	2530102	2545968
chr1	2552703	2553814	TNFRSF14-AS1_exon_3	exon	lncRNA	chr1	2550991	2554296
chr1	2554723	2556696	TNFRSF14-AS1_exon_4	exon	lncRNA	chr1	2554723	2556696
chr1	2556696	2556976	TNFRSF14-AS1_intron_4	intron	lncRNA	chr1	2556696	2556976
chr1	2556976	2557031	TNFRSF14-AS1_exon_5	exon	lncRNA	chr1	2556976	2557031
chr1	2555639	2555667	TNFRSF14_UTR_1	five_prime_UTR	protein_coding	chr1	2555639	2555667
chr1	2555667	2555790	TNFRSF14_intron_1	intron	protein_coding	chr1	2555667	2555790
chr1	2555790	2556261	TNFRSF14_UTR_2	five_prime_UTR	protein_coding	chr1	2555790	2556261
chr1	2556261	2556370	TNFRSF14_intron_2	intron	protein_coding	chr1	2556261	2556370
chr1	2556370	2556664	TNFRSF14_UTR_3	five_prime_UTR	protein_coding	chr1	2556370	2556664
chr1	2556664	2556733	TNFRSF14_exon_1	CDS	protein_coding	chr1	2556664	2556733
chr1	2556733	2557725	TNFRSF14_intron_3	intron	protein_coding	chr1	2556733	2557725
chr1	2582953	2582994	ENSG00000228037_intron_1	intron	lncRNA	chr1	2581650	2583369
chr1	2589427	2591468	PRXL2B_UTR_2	three_prime_UTR	protein_coding	chr1	2589427	2591468
chr1	2590639	2590989	MMEL1_UTR_1	three_prime_UTR	protein_coding	chr1	2590639	2590989
chr1	2590989	2591089	MMEL1_exon_1	CDS	protein_coding	chr1	2590989	2591089
chr1	2591089	2591556	MMEL1_intron_1	intron	protein_coding	chr1	2591089	2591556
chr1	2632604	2632647	MMEL1_intron_23	intron	protein_coding	chr1	2629521	2632865
chr1	2632604	2632647	MMEL1-AS1_exon_1	exon	lncRNA	chr1	2632568	2632675
chr1	2770418	2783608	TTC34_intron_3	intron	protein_coding	chr1	2645563	2783608
chr1	2783608	2783775	TTC34_exon_4	CDS	protein_coding	chr1	2783608	2783775
chr1	2783775	2785818	TTC34_intron_4	intron	protein_coding	chr1	2783775	2785818
chr1	2777298	2777504	ENSG00000285945_exon_1	exon	lncRNA	chr1	2777298	2777504
chr1	2777504	2784347	ENSG00000285945_intron_1	intron	lncRNA	chr1	2777504	2784347
chr1	2784347	2784733	ENSG00000285945_exon_2	exon	lncRNA	chr1	2784347	2784733
chr1	12896790	12897008	PRAMEF10_intron_3	intron	protein_coding	chr1	12895872	12898215
chr1	12916646	12916687	PRAMEF7_UTR_1	five_prime_UTR	protein_coding	chr1	12916610	12916687
chr1	12916687	12917081	PRAMEF7_intron_1	intron	protein_coding	chr1	12916687	12917624
chr1	12917913	12917979	PRAMEF7_exon_1	CDS	protein_coding	chr1	12917692	12917979
chr1	12917979	12918030	PRAMEF7_intron_2	intron	protein_coding	chr1	12917979	12918361
chr1	12918085	12918361	PRAMEF7_intron_2	intron	protein_coding	chr1	12917979	12918361
chr1	12918361	12918934	PRAMEF7_exon_2	CDS	protein_coding	chr1	12918361	12918937
chr1	12918956	12919005	PRAMEF7_intron_3	intron	protein_coding	chr1	12918937	12919851
chr1	12927290	12927694	PRAMEF29P_intron_1	intron	unprocessed_pseudogene	chr1	12926741	12927694
chr1	12927694	12928249	PRAMEF29P_exon_2	exon	unprocessed_pseudogene	chr1	12927694	12928253
chr1	12939802	12939841	PRAMEF6_intron_1	intron	protein_coding	chr1	12939236	12940983
chr1	12940048	12940983	PRAMEF6_intron_1	intron	protein_coding	chr1	12939236	12940983
chr1	12940983	12941151	PRAMEF6_exon_2	CDS	protein_coding	chr1	12940983	12941565
chr1	12942126	12942231	PRAMEF6_intron_2	intron	protein_coding	chr1	12941565	12942231
chr1	12942231	12942518	PRAMEF6_exon_3	CDS	protein_coding	chr1	12942231	12942518
chr1	12942540	12942648	PRAMEF6_intron_3	intron	protein_coding	chr1	12942540	12945352
chr1	12943482	12945159	PRAMEF6_intron_3	intron	protein_coding	chr1	12942540	12945352
chr1	12946389	12947207	PRAMEF6_intron_4	intron	protein_coding	chr1	12945416	12947516
chr1	13030756	13030798	PRAMEF28P_intron_2	intron	unprocessed_pseudogene	chr1	13030625	13031571
chr1	13049476	13049534	PRAMEF27_UTR_1	three_prime_UTR	protein_coding	chr1	13049476	13049807
chr1	13049579	13049807	PRAMEF27_UTR_1	three_prime_UTR	protein_coding	chr1	13049476	13049807
