# This table shows the intersection of camo regions by a gene annotation gff3, showing where camo regions fall within gene body elements
# chrom : Chromosome of camo region
# region_start : start position of camo region within gene-body element
# region_end : end position of camo region within gene-body element
# gene_body_id : ID of gene body element that contains this camo region
# region_type : genebody element type (e.g. exon, intron, UTR, etc.)
# biotype : GENCODE biotype of gene that contains this camo reigon
# gene_body_chrom : Chromosome of the genebody element
# gene_body_start : start position of the genebody element
# gene_body_end : end position of the genebody element
#chrom	start	end	gene_body_id	region_type	biotype	gene_body_chrom	gene_body_start	gene_body_end
chr1	105429	105525	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	107416	107525	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	107703	107760	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	107792	107865	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	109833	110523	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	110613	110738	RP11-34P13.7_intron_2	intron	lincRNA	chr1	92240	110952
chr1	112372	112534	RP11-34P13.7_intron_3	intron	lincRNA	chr1	111357	112699
chr1	112699	112750	RP11-34P13.7_exon_4	exon	lincRNA	chr1	112699	112804
chr1	112909	112964	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	114360	114465	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	115023	115385	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	115828	115852	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	116796	118208	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	119314	119377	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	119446	119571	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	119727	119809	RP11-34P13.7_intron_4	intron	lincRNA	chr1	112804	120720
chr1	121366	121904	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	122057	122496	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	123228	123417	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	126910	127151	RP11-34P13.7_intron_5	intron	lincRNA	chr1	120932	129054
chr1	130287	131024	RP11-34P13.7_intron_6	intron	lincRNA	chr1	129223	133373
chr1	131521	131546	RP11-34P13.7_intron_6	intron	lincRNA	chr1	129223	133373
chr1	131792	132705	RP11-34P13.7_intron_6	intron	lincRNA	chr1	129223	133373
chr1	131521	131546	CICP27_exon_1	exon	pseudogene	chr1	131025	134836
chr1	131792	132705	CICP27_exon_1	exon	pseudogene	chr1	131025	134836
chr1	141474	143011	RP11-34P13.13_exon_1	exon	processed_transcript	chr1	141474	143011
chr1	143011	143492	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	143670	143702	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	143855	143938	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144095	144236	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144355	144388	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144614	144661	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144703	144819	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	144975	146243	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	146253	146385	RP11-34P13.13_intron_1	intron	processed_transcript	chr1	143011	146385
chr1	146385	146494	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	146579	146764	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	148046	148071	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	148284	149501	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	146781	147574	RP11-34P13.13_exon_2	exon	processed_transcript	chr1	146385	149707
chr1	151209	151753	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	152213	152425	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153076	153175	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153252	153353	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153554	153617	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	153717	154346	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	154439	154543	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	154692	154821	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	154923	155242	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155272	155414	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155446	155547	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155593	155671	RP11-34P13.13_intron_2	intron	processed_transcript	chr1	149707	155766
chr1	155766	155831	RP11-34P13.13_exon_3	exon	processed_transcript	chr1	155766	155831
chr1	155831	156074	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	156235	156310	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	156490	156921	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	158550	158981	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	159077	160111	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	161057	161427	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	161543	162161	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	162877	162905	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	163061	163225	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	163314	163743	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	163894	164079	RP11-34P13.13_intron_3	intron	processed_transcript	chr1	155831	164262
chr1	164272	164445	RP11-34P13.13_exon_4	exon	processed_transcript	chr1	164262	164791
chr1	164483	164791	RP11-34P13.13_exon_4	exon	processed_transcript	chr1	164262	164791
chr1	164791	165082	RP11-34P13.13_intron_4	intron	processed_transcript	chr1	164791	165883
chr1	165501	165883	RP11-34P13.13_intron_4	intron	processed_transcript	chr1	164791	165883
chr1	165883	165942	RP11-34P13.13_exon_5	exon	processed_transcript	chr1	165883	165942
chr1	165942	166020	RP11-34P13.13_intron_5	intron	processed_transcript	chr1	165942	168099
chr1	166079	167631	RP11-34P13.13_intron_5	intron	processed_transcript	chr1	165942	168099
chr1	168462	168609	RP11-34P13.13_intron_6	intron	processed_transcript	chr1	168165	168609
chr1	168609	168640	RP11-34P13.13_exon_7	exon	processed_transcript	chr1	168609	168767
chr1	168680	168767	RP11-34P13.13_exon_7	exon	processed_transcript	chr1	168609	168767
chr1	168767	168897	RP11-34P13.13_intron_7	intron	processed_transcript	chr1	168767	169048
chr1	169019	169048	RP11-34P13.13_intron_7	intron	processed_transcript	chr1	168767	169048
chr1	169048	169264	RP11-34P13.13_exon_8	exon	processed_transcript	chr1	169048	169264
chr1	169264	170047	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	170306	170439	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	170748	171487	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	171606	171690	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	171890	172482	RP11-34P13.13_intron_8	intron	processed_transcript	chr1	169264	172556
chr1	172664	172688	RP11-34P13.13_exon_9	exon	processed_transcript	chr1	172556	172688
chr1	172688	172765	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173000	173034	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173258	173317	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173425	173673	RP11-34P13.13_intron_9	intron	processed_transcript	chr1	172688	173752
chr1	173752	173862	RP11-34P13.13_exon_10	exon	processed_transcript	chr1	173752	173862
chr1	161057	161313	RP11-34P13.9_intron_1	intron	lincRNA	chr1	160690	161313
chr1	161313	161427	RP11-34P13.9_exon_2	exon	lincRNA	chr1	161313	161525
chr1	228437	228776	AP006222.2_exon_1	exon	lincRNA	chr1	227615	228776
chr1	236668	236763	AP006222.2_exon_3	exon	lincRNA	chr1	236111	237955
chr1	239794	239856	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	241724	241983	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	243018	243070	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	246150	246212	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	246249	246915	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	250869	250926	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	253241	253331	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	253382	253785	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	257208	257239	AP006222.2_intron_4	intron	lincRNA	chr1	238567	257267
chr1	259545	259900	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	260005	260100	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	260279	260316	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	260521	261253	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	263480	263611	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	263682	264625	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	264831	264858	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	265045	265100	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	265280	265643	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	265792	265844	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	266592	266637	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	262094	263355	AP006222.2_intron_6	intron	lincRNA	chr1	259121	267095
chr1	329431	329620	CICP7_exon_1	exon	pseudogene	chr1	329431	329620
chr1	329620	329949	CICP7_intron_1	intron	pseudogene	chr1	329620	329949
chr1	329949	330283	CICP7_exon_2	exon	pseudogene	chr1	329949	332236
chr1	330321	332236	CICP7_exon_2	exon	pseudogene	chr1	329949	332236
chr1	367658	368597	OR4F29_exon_1	CDS	protein_coding	chr1	367658	368597
chr1	368597	368634	OR4F29_UTR_2	three_prime_UTR	protein_coding	chr1	368597	368634
chr1	379105	379467	WBP1LP7_exon_1	exon	pseudogene	chr1	379105	379467
chr1	450853	450910	AL732372.1_exon_2	exon	pseudogene	chr1	450853	450910
chr1	453633	453749	RP4-669L17.2_exon_1	exon	lincRNA	chr1	453633	454166
chr1	453780	453941	RP4-669L17.2_exon_1	exon	lincRNA	chr1	453633	454166
chr1	454065	454166	RP4-669L17.2_exon_1	exon	lincRNA	chr1	453633	454166
chr1	454166	454726	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	455026	455074	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	455307	455603	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	456349	456531	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	457582	457680	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	457828	458333	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	458865	460379	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	458416	458791	RP4-669L17.2_intron_1	intron	lincRNA	chr1	454166	460379
chr1	460379	460480	RP4-669L17.2_exon_2	exon	lincRNA	chr1	460379	460480
chr1	459656	459992	RP5-857K21.15_exon_1	exon	lincRNA	chr1	459656	459992
chr1	459992	461153	RP5-857K21.15_intron_1	intron	lincRNA	chr1	459992	461153
chr1	461288	461319	RP5-857K21.15_intron_2	intron	lincRNA	chr1	461288	461750
chr1	470971	471331	RP4-669L17.1_exon_1	exon	pseudogene	chr1	470971	471355
chr1	522812	523352	RP5-857K21.1_intron_2	intron	lincRNA	chr1	522335	523496
chr1	523009	523109	RP5-857K21.2_exon_1	exon	lincRNA	chr1	523009	523109
chr1	523109	523352	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	524350	524436	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	524457	524616	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	529359	529418	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	524267	524298	RP5-857K21.2_intron_1	intron	lincRNA	chr1	523109	529614
chr1	529614	529660	RP5-857K21.2_exon_2	exon	lincRNA	chr1	529614	530148
chr1	531420	531477	RP5-857K21.3_intron_2	intron	lincRNA	chr1	530597	532678
chr1	531524	531672	RP5-857K21.3_intron_2	intron	lincRNA	chr1	530597	532678
chr1	621059	621095	OR4F16_UTR_1	three_prime_UTR	protein_coding	chr1	621059	621095
chr1	621095	622034	OR4F16_exon_1	CDS	protein_coding	chr1	621095	622034
chr1	658515	658591	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	658776	658817	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	659310	659391	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	659547	659740	CICP3_exon_1	exon	pseudogene	chr1	657472	659740
chr1	659740	660097	CICP3_intron_1	intron	pseudogene	chr1	659740	660097
chr1	660097	660269	CICP3_exon_2	exon	pseudogene	chr1	660097	660283
chr1	661611	661848	RP11-206L10.1_exon_1	exon	pseudogene	chr1	661611	662372
chr1	661980	662120	RP11-206L10.1_exon_1	exon	pseudogene	chr1	661611	662372
chr1	677193	678730	RP11-206L10.3_exon_1	exon	lincRNA	chr1	677193	678730
chr1	678730	679211	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	679841	679955	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	680675	681932	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	681990	682074	RP11-206L10.3_intron_1	intron	lincRNA	chr1	678730	682074
chr1	682074	682183	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	682268	682453	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	682482	682725	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	682746	683263	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	683330	684397	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	685103	685396	RP11-206L10.3_exon_2	exon	lincRNA	chr1	682074	685396
chr1	703037	703073	RP11-206L10.2_intron_2	intron	lincRNA	chr1	701767	703927
chr1	703258	703721	RP11-206L10.2_intron_2	intron	lincRNA	chr1	701767	703927
chr1	709581	709660	RP11-206L10.2_exon_6	exon	lincRNA	chr1	709550	709660
chr1	709660	709771	RP11-206L10.2_intron_6	intron	lincRNA	chr1	709660	713663
chr1	1568173	1568292	MMP23B_exon_2	CDS	protein_coding	chr1	1568088	1568292
chr1	1568292	1568359	MMP23B_intron_2	intron	protein_coding	chr1	1568292	1568359
chr1	1568359	1568859	MMP23B_exon_3	CDS	protein_coding	chr1	1568359	1568859
chr1	1568859	1569126	MMP23B_intron_3	intron	protein_coding	chr1	1568859	1569126
chr1	1569126	1569473	MMP23B_exon_4	CDS	protein_coding	chr1	1569126	1569478
chr1	1570950	1571125	CDK11B_UTR_1	three_prime_UTR	protein_coding	chr1	1570603	1571125
chr1	1571125	1571218	CDK11B_exon_1	CDS	protein_coding	chr1	1571125	1571218
chr1	1571218	1571298	CDK11B_intron_1	intron	protein_coding	chr1	1571218	1571298
chr1	1571298	1571416	CDK11B_exon_2	CDS	protein_coding	chr1	1571298	1571488
chr1	1577584	1577607	CDK11B_intron_13	intron	protein_coding	chr1	1577362	1577746
chr1	1577869	1578437	CDK11B_intron_14	intron	protein_coding	chr1	1577869	1580486
chr1	1631392	1631511	MMP23A_exon_1	exon	pseudogene	chr1	1631369	1631511
chr1	1631511	1631578	MMP23A_intron_1	intron	pseudogene	chr1	1631511	1631578
chr1	1631578	1631953	MMP23A_exon_2	exon	pseudogene	chr1	1631578	1631953
chr1	1631953	1632345	MMP23A_intron_2	intron	pseudogene	chr1	1631953	1632345
chr1	1632345	1632510	MMP23A_exon_3	exon	pseudogene	chr1	1632345	1632510
chr1	1632510	1632586	MMP23A_intron_3	intron	pseudogene	chr1	1632510	1632586
chr1	1632586	1632692	MMP23A_exon_4	exon	pseudogene	chr1	1632586	1632697
chr1	1634170	1634345	CDK11A_UTR_1	three_prime_UTR	protein_coding	chr1	1634169	1634345
chr1	1634345	1634438	CDK11A_exon_1	CDS	protein_coding	chr1	1634345	1634438
chr1	1634438	1634518	CDK11A_intron_1	intron	protein_coding	chr1	1634438	1634518
chr1	1634518	1634636	CDK11A_exon_2	CDS	protein_coding	chr1	1634518	1634708
chr1	1641079	1641647	CDK11A_intron_14	intron	protein_coding	chr1	1641079	1643702
chr1	12953430	12953497	PRAMEF10_intron_1	intron	protein_coding	chr1	12953305	12954416
chr1	12953606	12953857	PRAMEF10_intron_1	intron	protein_coding	chr1	12953305	12954416
chr1	12977421	12977487	PRAMEF7_intron_1	intron	protein_coding	chr1	12976507	12977487
chr1	12977487	12977512	PRAMEF7_UTR_2	five_prime_UTR	protein_coding	chr1	12977487	12977512
chr1	12977512	12977799	PRAMEF7_exon_1	CDS	protein_coding	chr1	12977512	12977799
chr1	12977799	12978181	PRAMEF7_intron_2	intron	protein_coding	chr1	12977799	12978181
chr1	12978181	12978757	PRAMEF7_exon_2	CDS	protein_coding	chr1	12978181	12978757
chr1	12978757	12978787	PRAMEF7_intron_3	intron	protein_coding	chr1	12978757	12979671
chr1	12998735	12998926	PRAMEF6_exon_1	CDS	protein_coding	chr1	12998504	12999066
chr1	12999072	12999133	PRAMEF6_intron_1	intron	protein_coding	chr1	12999066	13000813
chr1	12999631	12999681	PRAMEF6_intron_1	intron	protein_coding	chr1	12999066	13000813
chr1	12999868	13000813	PRAMEF6_intron_1	intron	protein_coding	chr1	12999066	13000813
chr1	13000813	13000938	PRAMEF6_exon_2	CDS	protein_coding	chr1	13000813	13001395
chr1	13001914	13002061	PRAMEF6_intron_2	intron	protein_coding	chr1	13001395	13002061
chr1	13002061	13002348	PRAMEF6_exon_3	CDS	protein_coding	chr1	13002061	13002348
chr1	13002370	13002489	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13003259	13003725	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13003924	13003948	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13004386	13005040	PRAMEF6_intron_3	intron	protein_coding	chr1	13002370	13005182
chr1	13005183	13005243	PRAMEF6_UTR_3	five_prime_UTR	protein_coding	chr1	13005182	13005246
chr1	13005427	13005565	PRAMEF6_intron_4	intron	protein_coding	chr1	13005246	13007342
chr1	13005646	13006493	PRAMEF6_intron_4	intron	protein_coding	chr1	13005246	13007342
chr1	13006994	13007021	PRAMEF6_intron_4	intron	protein_coding	chr1	13005246	13007342
chr1	13013598	13013665	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13015228	13015380	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13032942	13032976	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13035328	13035853	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13036003	13036130	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13036714	13036751	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13037027	13038187	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13043428	13043466	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13044700	13044730	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13045130	13045178	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13045279	13045327	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13045565	13045612	PRAMEF6_intron_5	intron	protein_coding	chr1	13007420	13108513
chr1	13108837	13108890	PRAMEF6_exon_4	CDS	protein_coding	chr1	13108837	13109399
chr1	13109064	13109120	PRAMEF6_exon_4	CDS	protein_coding	chr1	13108837	13109399
chr1	13109938	13110147	PRAMEF6_intron_6	intron	protein_coding	chr1	13109399	13111145
chr1	13110200	13111145	PRAMEF6_intron_6	intron	protein_coding	chr1	13109399	13111145
chr1	13111145	13111473	PRAMEF6_exon_5	CDS	protein_coding	chr1	13111145	13111727
chr1	13112192	13112393	PRAMEF6_intron_7	intron	protein_coding	chr1	13111727	13112393
chr1	13112393	13112680	PRAMEF6_exon_6	CDS	protein_coding	chr1	13112393	13112680
chr1	13112702	13114327	PRAMEF6_intron_8	intron	protein_coding	chr1	13112702	13115514
chr1	13114450	13114606	PRAMEF6_intron_8	intron	protein_coding	chr1	13112702	13115514
chr1	13114718	13115514	PRAMEF6_intron_8	intron	protein_coding	chr1	13112702	13115514
chr1	13115514	13115578	PRAMEF6_UTR_7	five_prime_UTR	protein_coding	chr1	13115514	13115578
chr1	13115578	13117673	PRAMEF6_intron_9	intron	protein_coding	chr1	13115578	13117673
chr1	13117673	13117750	PRAMEF6_UTR_8	five_prime_UTR	protein_coding	chr1	13117673	13117751
chr1	13035543	13035835	PRAMEF22_exon_1	CDS	protein_coding	chr1	13035543	13035835
chr1	13036003	13036130	PRAMEF22_intron_1	intron	protein_coding	chr1	13035835	13036221
chr1	13036714	13036751	PRAMEF22_exon_2	CDS	protein_coding	chr1	13036221	13036800
chr1	13037027	13037807	PRAMEF22_intron_2	intron	protein_coding	chr1	13036800	13037807
chr1	13037807	13038187	PRAMEF22_exon_3	CDS	protein_coding	chr1	13037807	13038381
chr1	13140576	13140742	PRAMEF25_exon_1	exon	pseudogene	chr1	13140456	13140742
chr1	13140742	13141128	PRAMEF25_intron_1	intron	pseudogene	chr1	13140742	13141128
chr1	13144339	13144438	PRAMEF25_intron_2	intron	pseudogene	chr1	13141707	13144438
chr1	13144438	13144834	PRAMEF25_exon_3	exon	pseudogene	chr1	13144438	13145000
chr1	13163348	13163689	RP13-221M14.3_intron_1	intron	pseudogene	chr1	13163233	13164184
chr1	13164569	13164617	RP13-221M14.3_exon_2	exon	pseudogene	chr1	13164184	13164760
chr1	13164846	13164886	RP13-221M14.3_intron_2	intron	pseudogene	chr1	13164760	13165156
